年,区分00,区分01,在留資格,罪種00,罪種01,検挙人員,推定検挙人員,対推定値倍率,日本人_対推定値倍率,対日本人倍率_年齢調整後
2020,外国人,来日外国人,その他,凶悪犯,放火,0.0,4.385453812741097,0.0,1.0100231575535508,0.0
2020,外国人,来日外国人,その他,凶悪犯,殺人,10.0,7.237874839187829,1.3816210175198487,0.9381213389029129,1.4727530013714292
2020,外国人,来日外国人,定住者,凶悪犯,不同意性交等,12.0,2.8947349771114257,4.145457216250747,0.982939505943467,4.217408285234971
2020,外国人,来日外国人,定住者,凶悪犯,強盗,19.0,3.9396057796956985,4.822817576805258,0.9577555324769781,5.035541339377422
2020,外国人,来日外国人,定住者,凶悪犯,放火,1.0,1.023181970967172,0.9773432569914627,1.0100231575535508,0.9676444046676669
2020,外国人,来日外国人,定住者,凶悪犯,殺人,9.0,1.628572507158144,5.526312129451935,0.9381213389029129,5.890828723621922
2020,外国人,来日外国人,技能実習,凶悪犯,不同意性交等,4.0,10.484003667189013,0.38153363228195875,0.982939505943467,0.38815576134133156
2020,外国人,来日外国人,技能実習,凶悪犯,強盗,14.0,14.739856436387218,0.9498057230353487,0.9577555324769781,0.9916995421356958
2020,外国人,来日外国人,技能実習,凶悪犯,放火,1.0,3.232802911609628,0.3093290953212162,1.0100231575535508,0.3062594090124273
2020,外国人,来日外国人,技能実習,凶悪犯,殺人,32.0,5.275700472369021,6.065545261259041,0.9381213389029129,6.465629774877949
2020,外国人,来日外国人,日本人の配偶者等,凶悪犯,不同意性交等,4.0,2.240638597863512,1.7852053445004783,0.982939505943467,1.8161904508934785
2020,外国人,来日外国人,日本人の配偶者等,凶悪犯,強盗,7.0,2.4567228387675497,2.849324266269959,0.9577555324769781,2.9750016258334164
2020,外国人,来日外国人,日本人の配偶者等,凶悪犯,放火,1.0,0.9013907988617302,1.1093967247755276,1.0100231575535508,1.098387414663518
2020,外国人,来日外国人,日本人の配偶者等,凶悪犯,殺人,2.0,1.426201432602281,1.4023264556330957,0.9381213389029129,1.494824174102092
2020,外国人,来日外国人,留学,凶悪犯,不同意性交等,5.0,7.492234806823384,0.6673576214464558,0.982939505943467,0.678940684967075
2020,外国人,来日外国人,留学,凶悪犯,強盗,10.0,11.482389665437337,0.8708988539293858,0.9577555324769781,0.9093122664371766
2020,外国人,来日外国人,留学,凶悪犯,放火,3.0,2.3022653401021733,1.3030643982447574,1.0100231575535508,1.2901331900161603
2020,外国人,来日外国人,留学,凶悪犯,殺人,4.0,3.695583581992541,1.082373030200369,0.9381213389029129,1.153766560161771
2020,外国人,来日外国人,短期滞在,凶悪犯,不同意性交等,3.0,2.2092957418831247,1.3578987833665526,0.982939505943467,1.3814672979932612
2020,外国人,来日外国人,短期滞在,凶悪犯,強盗,4.0,2.866422110604867,1.3954678849291766,0.9577555324769781,1.457018871319044
2020,外国人,来日外国人,短期滞在,凶悪犯,放火,1.0,0.8226088622037242,1.2156445741674295,1.0100231575535508,1.2035808932459817
2020,外国人,来日外国人,短期滞在,凶悪犯,殺人,2.0,1.296483774404204,1.542634037914663,0.9381213389029129,1.6443864710706806
2021,外国人,来日外国人,その他,凶悪犯,不同意性交等,19.0,15.701481204704052,1.2100769190047964,0.9623099885847204,1.2574710159503484
2021,外国人,来日外国人,その他,凶悪犯,強盗,30.0,17.020274149912268,1.7626038062468363,0.9479892276889007,1.8593078431322279
2021,外国人,来日外国人,その他,凶悪犯,放火,3.0,4.323587400118448,0.6938682446705744,0.9962662346534735,0.6964686953502135
2021,外国人,来日外国人,その他,凶悪犯,殺人,17.0,8.589787848094529,1.9790942803984508,0.9377473879391022,2.110476985436268
2021,外国人,来日外国人,定住者,凶悪犯,不同意性交等,18.0,3.0368762079997675,5.9271431455072925,0.9623099885847204,6.159286732775585
2021,外国人,来日外国人,定住者,凶悪犯,強盗,17.0,3.3632182977991034,5.054682299726078,0.9479892276889007,5.33200394275457
2021,外国人,来日外国人,定住者,凶悪犯,放火,4.0,0.9249270438965688,4.32466541701348,0.9962662346534735,4.340873219012293
2021,外国人,来日外国人,定住者,凶悪犯,殺人,7.0,1.6463262673577772,4.251891097646424,0.9377473879391022,4.534154029467202
2021,外国人,来日外国人,技能実習,凶悪犯,不同意性交等,6.0,10.160890443725462,0.5904994284930127,0.9623099885847204,0.6136270385818883
2021,外国人,来日外国人,技能実習,凶悪犯,強盗,9.0,12.238640284010897,0.7353758090069858,0.9479892276889007,0.7757216933780521
2021,外国人,来日外国人,技能実習,凶悪犯,放火,0.0,2.4566389277745,0.0,0.9962662346534735,0.0
2021,外国人,来日外国人,技能実習,凶悪犯,殺人,32.0,5.56176003372268,5.753574373215322,0.9377473879391022,6.13552695237042
2021,外国人,来日外国人,日本人の配偶者等,凶悪犯,不同意性交等,6.0,2.312588250543551,2.5944955824236153,0.9623099885847204,2.696112077397604
2021,外国人,来日外国人,日本人の配偶者等,凶悪犯,強盗,5.0,2.2294146086953086,2.2427412023311737,0.9479892276889007,2.3657876448646404
2021,外国人,来日外国人,日本人の配偶者等,凶悪犯,放火,5.0,0.8402811184079314,5.950389566617216,0.9962662346534735,5.972690190275204
2021,外国人,来日外国人,日本人の配偶者等,凶悪犯,殺人,3.0,1.3945114559340173,2.1512910397646445,0.9377473879391022,2.2941050728944825
2021,外国人,来日外国人,留学,凶悪犯,不同意性交等,6.0,6.81305909686723,0.880661669698258,0.9623099885847204,0.9151538279192722
2021,外国人,来日外国人,留学,凶悪犯,強盗,20.0,8.73492241685881,2.2896597182590956,0.9479892276889007,2.415280312668793
2021,外国人,来日外国人,留学,凶悪犯,放火,0.0,1.5568892091550188,0.0,0.9962662346534735,0.0
2021,外国人,来日外国人,留学,凶悪犯,殺人,4.0,3.694943991897579,1.0825603875921692,0.9377473879391022,1.154426449506113
2021,外国人,来日外国人,短期滞在,凶悪犯,不同意性交等,1.0,1.1094068759563078,0.9013825510482805,0.9623099885847204,0.9366862671496878
2021,外国人,来日外国人,短期滞在,凶悪犯,強盗,6.0,1.218206826554756,4.925272022131713,0.9479892276889007,5.195493659921659
2021,外国人,来日外国人,短期滞在,凶悪犯,放火,0.0,0.3481412151798653,0.0,0.9962662346534735,0.0
2021,外国人,来日外国人,短期滞在,凶悪犯,殺人,6.0,0.6382192269906347,9.401158326569883,0.9377473879391022,10.02525674556227
2022,外国人,来日外国人,その他,凶悪犯,不同意性交等,22.0,18.900907167508034,1.1639652956880038,0.9894947632287854,1.176322845701487
2022,外国人,来日外国人,その他,凶悪犯,強盗,49.0,15.99714643191979,3.0630462881947627,0.9317576022229573,3.2873853466685383
2022,外国人,来日外国人,その他,凶悪犯,放火,3.0,4.906949960176064,0.6113777446983295,1.0001232429557851,0.6113024059829376
2022,外国人,来日外国人,その他,凶悪犯,殺人,14.0,9.01778383059888,1.5524878687483736,0.956119670150417,1.6237380290525096
2022,外国人,来日外国人,定住者,凶悪犯,不同意性交等,7.0,3.279111731127645,2.1347244540498744,0.9894947632287854,2.1573883292561655
2022,外国人,来日外国人,定住者,凶悪犯,強盗,11.0,3.014753042179153,3.6487234098780026,0.9317576022229573,3.9159577567953248
2022,外国人,来日外国人,定住者,凶悪犯,放火,1.0,0.970219529456496,1.0306945692591722,1.0001232429557851,1.0305675590670564
2022,外国人,来日外国人,定住者,凶悪犯,殺人,4.0,1.5657110527422429,2.55474980073383,0.956119670150417,2.6719979522353268
2022,外国人,来日外国人,技能実習,凶悪犯,不同意性交等,2.0,9.999706110552433,0.20000587796169844,0.9894947632287854,0.2021292940541356
2022,外国人,来日外国人,技能実習,凶悪犯,強盗,19.0,9.01830365744696,2.1068263746376013,0.9317576022229573,2.2611314032868663
2022,外国人,来日外国人,技能実習,凶悪犯,放火,0.0,2.1940337874639253,0.0,1.0001232429557851,0.0
2022,外国人,来日外国人,技能実習,凶悪犯,殺人,17.0,4.296834712005485,3.9564007320322303,0.956119670150417,4.137976506026498
2022,外国人,来日外国人,日本人の配偶者等,凶悪犯,不同意性交等,9.0,2.373035140887426,3.792611346090028,0.9894947632287854,3.8328766225245015
2022,外国人,来日外国人,日本人の配偶者等,凶悪犯,強盗,4.0,1.9335467934977248,2.0687371070881233,0.9317576022229573,2.220252458528481
2022,外国人,来日外国人,日本人の配偶者等,凶悪犯,放火,3.0,0.8580925763007194,3.496126272217797,1.0001232429557851,3.4956954523777215
2022,外国人,来日外国人,日本人の配偶者等,凶悪犯,殺人,5.0,1.347806694080271,3.7097307959372814,0.956119670150417,3.879985855069445
2022,外国人,来日外国人,留学,凶悪犯,不同意性交等,4.0,8.429585511029748,0.4745191794740291,0.9894947632287854,0.47955703972160735
2022,外国人,来日外国人,留学,凶悪犯,強盗,7.0,8.045252516956943,0.8700783456139047,0.9317576022229573,0.9338033234589123
2022,外国人,来日外国人,留学,凶悪犯,放火,0.0,1.7251623518715111,0.0,1.0001232429557851,0.0
2022,外国人,来日外国人,留学,凶悪犯,殺人,2.0,3.3778024186734634,0.5921009437803184,0.956119670150417,0.6192749320669964
2022,外国人,来日外国人,短期滞在,凶悪犯,不同意性交等,2.0,1.9924187942606983,1.0038050262129328,0.9894947632287854,1.0144621917325283
2022,外国人,来日外国人,短期滞在,凶悪犯,強盗,9.0,1.7679253844372704,5.090712582796414,0.9317576022229573,5.463558945643325
2022,外国人,来日外国人,短期滞在,凶悪犯,放火,0.0,0.6222954897315301,0.0,1.0001232429557851,0.0
2022,外国人,来日外国人,短期滞在,凶悪犯,殺人,2.0,1.022312678285924,1.9563486225694964,0.956119670150417,2.0461336416828693
2023,外国人,来日外国人,その他,凶悪犯,不同意性交等,40.0,31.502126928340925,1.269755533999006,0.9877701223585615,1.2854767574535764
2023,外国人,来日外国人,その他,凶悪犯,強盗,34.0,23.03757618446399,1.475849704316065,0.951528237760824,1.5510309055978162
2023,外国人,来日外国人,その他,凶悪犯,放火,0.0,6.076912218137822,0.0,1.0114572796048351,0.0
2023,外国人,来日外国人,その他,凶悪犯,殺人,13.0,10.169823794471242,1.2782915675557098,0.946847937774384,1.3500494816098998
2023,外国人,来日外国人,定住者,凶悪犯,不同意性交等,6.0,4.679808835293892,1.2821036523435683,0.9877701223585615,1.297977761548616
2023,外国人,来日外国人,定住者,凶悪犯,強盗,23.0,3.89734582498988,5.901452176125459,0.951528237760824,6.2020778174833815
2023,外国人,来日外国人,定住者,凶悪犯,放火,3.0,1.0807208545911868,2.775924964578235,1.0114572796048351,2.7444806820341014
2023,外国人,来日外国人,定住者,凶悪犯,殺人,9.0,1.5763568611498069,5.7093670994240036,0.946847937774384,6.0298669634790265
2023,外国人,来日外国人,技能実習,凶悪犯,不同意性交等,6.0,14.732523725833133,0.4072621983617879,0.9877701223585615,0.4123046335814876
2023,外国人,来日外国人,技能実習,凶悪犯,強盗,13.0,12.48396393028161,1.0413359148264336,0.951528237760824,1.094382566382842
2023,外国人,来日外国人,技能実習,凶悪犯,放火,0.0,2.407290112537166,0.0,1.0114572796048351,0.0
2023,外国人,来日外国人,技能実習,凶悪犯,殺人,21.0,4.491933610372671,4.675046833173865,0.946847937774384,4.9374843062580975
2023,外国人,来日外国人,日本人の配偶者等,凶悪犯,不同意性交等,12.0,3.5471060542416115,3.38303953039421,0.9877701223585615,3.4249259557641927
2023,外国人,来日外国人,日本人の配偶者等,凶悪犯,強盗,9.0,2.2696866184615225,3.965305133666661,0.951528237760824,4.1673015852876665
2023,外国人,来日外国人,日本人の配偶者等,凶悪犯,放火,1.0,0.941809868690826,1.0617854338159165,1.0114572796048351,1.0497580621800893
2023,外国人,来日外国人,日本人の配偶者等,凶悪犯,殺人,5.0,1.3372396308106684,3.739045631611197,0.946847937774384,3.948939932635879
2023,外国人,来日外国人,留学,凶悪犯,不同意性交等,8.0,12.741482490755338,0.6278704229122828,0.9877701223585615,0.6356442746142965
2023,外国人,来日外国人,留学,凶悪犯,強盗,11.0,11.725933541539549,0.9380916206826602,0.951528237760824,0.9858789087439135
2023,外国人,来日外国人,留学,凶悪犯,放火,0.0,1.943140849754867,0.0,1.0114572796048351,0.0
2023,外国人,来日外国人,留学,凶悪犯,殺人,1.0,3.793757503178519,0.26359091195527684,0.946847937774384,0.2783877974903353
2023,外国人,来日外国人,短期滞在,凶悪犯,不同意性交等,5.0,11.175541606442405,0.44740560914896793,0.9877701223585615,0.4529450719572982
2023,外国人,来日外国人,短期滞在,凶悪犯,強盗,17.0,8.709811412633103,1.9518218242179657,0.951528237760824,2.051249502391095
2023,外国人,来日外国人,短期滞在,凶悪犯,放火,1.0,2.663514713435656,0.37544376794904366,1.0114572796048351,0.3711909296809108
2023,外国人,来日外国人,短期滞在,凶悪犯,殺人,7.0,4.020864851898752,1.7409189957465063,0.946847937774384,1.8386468685126232
2024,外国人,来日外国人,その他,凶悪犯,不同意性交等,40.0,65.63366492045014,0.6094433405247311,1.01047142195897,0.6031277355110369
2024,外国人,来日外国人,その他,凶悪犯,強盗,43.0,29.21697761946925,1.4717470287325747,0.9564834546902852,1.5387062071127355
2024,外国人,来日外国人,その他,凶悪犯,放火,3.0,6.607224031066665,0.4540484757129814,0.9987428543290361,0.4546199992770061
2024,外国人,来日外国人,その他,凶悪犯,殺人,16.0,15.088044526897905,1.0604422575421437,0.9488141646129652,1.1176501122058113
2024,外国人,来日外国人,定住者,凶悪犯,不同意性交等,20.0,8.14158109572014,2.4565253069227038,1.01047142195897,2.4310685621967547
2024,外国人,来日外国人,定住者,凶悪犯,強盗,21.0,4.6802953832491765,4.4868962918791855,0.9564834546902852,4.691033880279789
2024,外国人,来日外国人,定住者,凶悪犯,放火,4.0,0.9802731698479932,4.0804952364658345,0.9987428543290361,4.085631470381979
2024,外国人,来日外国人,定住者,凶悪犯,殺人,12.0,1.9669254088940744,6.100892258414178,0.9488141646129652,6.430018106762581
2024,外国人,来日外国人,技能実習,凶悪犯,不同意性交等,6.0,31.32463641950956,0.19154252645253655,1.01047142195897,0.1895575889530838
2024,外国人,来日外国人,技能実習,凶悪犯,強盗,16.0,16.398830393663644,0.9756793390693431,0.9564834546902852,1.0200692278417651
2024,外国人,来日外国人,技能実習,凶悪犯,放火,0.0,2.7632738886982464,0.0,0.9987428543290361,0.0
2024,外国人,来日外国人,技能実習,凶悪犯,殺人,29.0,6.641826050149351,4.366269122532634,0.9488141646129652,4.601816968356177
2024,外国人,来日外国人,日本人の配偶者等,凶悪犯,不同意性交等,11.0,5.894501094071547,1.8661460612948837,1.01047142195897,1.8468073621290975
2024,外国人,来日外国人,日本人の配偶者等,凶悪犯,強盗,8.0,2.325565040893596,3.4400241916803185,0.9564834546902852,3.5965328776065637
2024,外国人,来日外国人,日本人の配偶者等,凶悪犯,放火,4.0,0.8354029584687523,4.788108492375679,0.9987428543290361,4.794135418963644
2024,外国人,来日外国人,日本人の配偶者等,凶悪犯,殺人,5.0,1.604697763644775,3.115851541192045,0.9488141646129652,3.2839429019939277
2024,外国人,来日外国人,留学,凶悪犯,不同意性交等,22.0,27.48701853139932,0.8003778210746532,1.01047142195897,0.792083579685
2024,外国人,来日外国人,留学,凶悪犯,強盗,4.0,16.067980056504176,0.24894230550036284,0.9564834546902852,0.26026828198609225
2024,外国人,来日外国人,留学,凶悪犯,放火,0.0,2.340178110647936,0.0,0.9987428543290361,0.0
2024,外国人,来日外国人,留学,凶悪犯,殺人,3.0,5.642252427910833,0.531702549350635,0.9488141646129652,0.5603863951246175
2024,外国人,来日外国人,短期滞在,凶悪犯,不同意性交等,8.0,25.29725164285287,0.31623988696259053,1.01047142195897,0.31296272224058147
