年,表示区分,罪種00,検挙人員,総検挙人員,構成比,構成比_pct
2015,技能実習,風俗犯,2.0,604.0,0.0033112582781456954,0.33112582781456956
2015,留学,その他の刑法犯,323.0,1548.0,0.208656330749354,20.8656330749354
2015,留学,凶悪犯,38.0,1548.0,0.02454780361757106,2.454780361757106
2015,留学,知能犯,72.0,1548.0,0.046511627906976744,4.651162790697675
2015,留学,窃盗犯,917.0,1548.0,0.5923772609819121,59.23772609819121
2015,留学,粗暴犯,178.0,1548.0,0.11498708010335917,11.498708010335918
2015,留学,風俗犯,20.0,1548.0,0.012919896640826873,1.2919896640826873
2015,短期滞在,その他の刑法犯,85.0,474.0,0.17932489451476794,17.932489451476794
2015,短期滞在,凶悪犯,17.0,474.0,0.035864978902953586,3.5864978902953584
2015,短期滞在,知能犯,24.0,474.0,0.05063291139240506,5.063291139240507
2015,短期滞在,窃盗犯,273.0,474.0,0.5759493670886076,57.59493670886076
2015,短期滞在,粗暴犯,61.0,474.0,0.12869198312236288,12.869198312236287
2015,短期滞在,風俗犯,14.0,474.0,0.029535864978902954,2.9535864978902953
2015,その他,その他の刑法犯,266.0,1426.0,0.18653576437587657,18.653576437587656
2015,その他,凶悪犯,37.0,1426.0,0.025946704067321177,2.5946704067321176
2015,その他,知能犯,80.0,1426.0,0.056100981767180924,5.610098176718092
2015,その他,窃盗犯,669.0,1426.0,0.4691444600280505,46.91444600280505
2015,その他,粗暴犯,320.0,1426.0,0.2244039270687237,22.44039270687237
2015,その他,風俗犯,54.0,1426.0,0.037868162692847124,3.7868162692847123
2016,日本人,その他の刑法犯,33888.0,215626.0,0.15716101026777846,15.716101026777846
2016,日本人,凶悪犯,3971.0,215626.0,0.01841614647584243,1.841614647584243
2016,日本人,知能犯,12175.0,215626.0,0.05646350625620287,5.646350625620287
2016,日本人,窃盗犯,110323.0,215626.0,0.5116405257250981,51.16405257250981
2016,日本人,粗暴犯,49676.0,215626.0,0.23038038084461057,23.038038084461057
2016,日本人,風俗犯,5593.0,215626.0,0.02593843043046757,2.593843043046757
2016,外国人計,その他の刑法犯,1773.0,10678.0,0.16604233002434912,16.604233002434913
2016,外国人計,凶悪犯,276.0,10678.0,0.025847536991946057,2.584753699194606
2016,外国人計,知能犯,701.0,10678.0,0.06564899793968908,6.564899793968908
2016,外国人計,窃盗犯,5110.0,10678.0,0.4785540363363926,47.85540363363926
2016,外国人計,粗暴犯,2596.0,10678.0,0.24311668851844914,24.311668851844914
2016,外国人計,風俗犯,222.0,10678.0,0.020790410189174,2.0790410189174002
2016,来日外国人計,その他の刑法犯,1117.0,6097.0,0.1832048548466459,18.32048548466459
2016,来日外国人計,凶悪犯,161.0,6097.0,0.02640642939150402,2.640642939150402
2016,来日外国人計,知能犯,437.0,6097.0,0.07167459406265377,7.167459406265377
2016,来日外国人計,窃盗犯,3030.0,6097.0,0.49696572084631785,49.69657208463178
2016,来日外国人計,粗暴犯,1225.0,6097.0,0.20091848450057406,20.091848450057405
2016,来日外国人計,風俗犯,127.0,6097.0,0.020829916352304412,2.0829916352304414
2016,永住者等,その他の刑法犯,656.0,4581.0,0.1432001746343593,14.32001746343593
2016,永住者等,凶悪犯,115.0,4581.0,0.02510368915084043,2.510368915084043
2016,永住者等,知能犯,264.0,4581.0,0.05762933857236411,5.762933857236411
2016,永住者等,窃盗犯,2080.0,4581.0,0.4540493342065051,45.404933420650515
2016,永住者等,粗暴犯,1371.0,4581.0,0.29927963326784546,29.927963326784546
2016,永住者等,風俗犯,95.0,4581.0,0.020737830168085572,2.0737830168085574
2016,定住者,その他の刑法犯,155.0,1087.0,0.14259429622815087,14.259429622815087
2016,定住者,凶悪犯,34.0,1087.0,0.031278748850046,3.1278748850046
2016,定住者,知能犯,59.0,1087.0,0.05427782888684453,5.427782888684453
2016,定住者,窃盗犯,472.0,1087.0,0.43422263109475623,43.42226310947562
2016,定住者,粗暴犯,346.0,1087.0,0.31830726770929163,31.830726770929164
2016,定住者,風俗犯,21.0,1087.0,0.019319227230910764,1.9319227230910765
2016,日本人の配偶者等,その他の刑法犯,91.0,889.0,0.10236220472440945,10.236220472440944
2016,日本人の配偶者等,凶悪犯,23.0,889.0,0.025871766029246346,2.5871766029246346
2016,日本人の配偶者等,知能犯,126.0,889.0,0.14173228346456693,14.173228346456693
2016,日本人の配偶者等,窃盗犯,333.0,889.0,0.374578177727784,37.4578177727784
2016,日本人の配偶者等,粗暴犯,301.0,889.0,0.33858267716535434,33.85826771653544
2016,日本人の配偶者等,風俗犯,15.0,889.0,0.01687289088863892,1.687289088863892
2016,技能実習,その他の刑法犯,98.0,678.0,0.14454277286135694,14.454277286135694
2016,技能実習,凶悪犯,21.0,678.0,0.030973451327433628,3.0973451327433628
2016,技能実習,知能犯,50.0,678.0,0.07374631268436578,7.374631268436578
2016,技能実習,窃盗犯,463.0,678.0,0.6828908554572272,68.28908554572271
2016,技能実習,粗暴犯,39.0,678.0,0.05752212389380531,5.752212389380531
2016,技能実習,風俗犯,7.0,678.0,0.01032448377581121,1.0324483775811208
2016,留学,その他の刑法犯,406.0,1506.0,0.2695883134130146,26.958831341301458
2016,留学,凶悪犯,28.0,1506.0,0.01859229747675963,1.859229747675963
2016,留学,知能犯,97.0,1506.0,0.06440903054448871,6.440903054448871
2016,留学,窃盗犯,821.0,1506.0,0.5451527224435591,54.515272244355906
2016,留学,粗暴犯,131.0,1506.0,0.08698539176626827,8.698539176626827
2016,留学,風俗犯,23.0,1506.0,0.015272244355909695,1.5272244355909694
2016,短期滞在,その他の刑法犯,124.0,526.0,0.23574144486692014,23.574144486692013
2016,短期滞在,凶悪犯,13.0,526.0,0.024714828897338403,2.4714828897338403
2016,短期滞在,知能犯,28.0,526.0,0.053231939163498096,5.323193916349809
2016,短期滞在,窃盗犯,259.0,526.0,0.4923954372623574,49.23954372623574
2016,短期滞在,粗暴犯,89.0,526.0,0.16920152091254753,16.920152091254753
2016,短期滞在,風俗犯,13.0,526.0,0.024714828897338403,2.4714828897338403
2016,その他,その他の刑法犯,243.0,1411.0,0.17221828490432317,17.221828490432316
2016,その他,凶悪犯,42.0,1411.0,0.029766123316796598,2.97661233167966
2016,その他,知能犯,77.0,1411.0,0.05457122608079376,5.457122608079376
2016,その他,窃盗犯,682.0,1411.0,0.4833451452870305,48.334514528703046
2016,その他,粗暴犯,319.0,1411.0,0.22608079376328843,22.608079376328842
2016,その他,風俗犯,48.0,1411.0,0.03401842664776754,3.401842664776754
2017,日本人,その他の刑法犯,30785.0,204423.0,0.15059460041189102,15.059460041189102
2017,日本人,凶悪犯,3810.0,204423.0,0.01863782451094055,1.863782451094055
2017,日本人,知能犯,11593.0,204423.0,0.05671083977830283,5.671083977830283
2017,日本人,窃盗犯,104334.0,204423.0,0.5103828825523546,51.038288255235464
2017,日本人,粗暴犯,48655.0,204423.0,0.23801137836740485,23.801137836740484
2017,日本人,風俗犯,5246.0,204423.0,0.02566247437910607,2.566247437910607
2017,外国人計,その他の刑法犯,1749.0,10507.0,0.16646045493480538,16.64604549348054
2017,外国人計,凶悪犯,252.0,10507.0,0.023984010659560292,2.3984010659560293
2017,外国人計,知能犯,826.0,10507.0,0.07861425716189208,7.861425716189208
2017,外国人計,窃盗犯,4872.0,10507.0,0.463690872751499,46.3690872751499
2017,外国人計,粗暴犯,2581.0,10507.0,0.2456457599695441,24.56457599695441
2017,外国人計,風俗犯,227.0,10507.0,0.021604644522699154,2.1604644522699155
2017,来日外国人計,その他の刑法犯,1136.0,6113.0,0.18583346965483397,18.583346965483397
2017,来日外国人計,凶悪犯,147.0,6113.0,0.024047112710616717,2.4047112710616716
2017,来日外国人計,知能犯,598.0,6113.0,0.09782430884999183,9.782430884999183
2017,来日外国人計,窃盗犯,2868.0,6113.0,0.46916407655815473,46.916407655815476
2017,来日外国人計,粗暴犯,1233.0,6113.0,0.20170129232782594,20.170129232782593
2017,来日外国人計,風俗犯,131.0,6113.0,0.021429739898576803,2.1429739898576803
2017,永住者等,その他の刑法犯,613.0,4394.0,0.13950842057350932,13.950842057350933
2017,永住者等,凶悪犯,105.0,4394.0,0.02389622212107419,2.389622212107419
2017,永住者等,知能犯,228.0,4394.0,0.05188893946290396,5.188893946290396
2017,永住者等,窃盗犯,2004.0,4394.0,0.45607646791078743,45.60764679107874
2017,永住者等,粗暴犯,1348.0,4394.0,0.3067819754210287,30.67819754210287
2017,永住者等,風俗犯,96.0,4394.0,0.021847974510696404,2.1847974510696404
2017,定住者,その他の刑法犯,163.0,1093.0,0.14913083257090576,14.913083257090577
2017,定住者,凶悪犯,25.0,1093.0,0.022872827081427266,2.2872827081427265
2017,定住者,知能犯,60.0,1093.0,0.05489478499542543,5.489478499542543
2017,定住者,窃盗犯,485.0,1093.0,0.44373284537968893,44.37328453796889
2017,定住者,粗暴犯,341.0,1093.0,0.3119853613906679,31.19853613906679
2017,定住者,風俗犯,19.0,1093.0,0.01738334858188472,1.738334858188472
2017,日本人の配偶者等,その他の刑法犯,87.0,731.0,0.11901504787961696,11.901504787961697
2017,日本人の配偶者等,凶悪犯,12.0,731.0,0.016415868673050615,1.6415868673050615
2017,日本人の配偶者等,知能犯,118.0,731.0,0.16142270861833105,16.142270861833104
2017,日本人の配偶者等,窃盗犯,249.0,731.0,0.34062927496580025,34.06292749658002
2017,日本人の配偶者等,粗暴犯,248.0,731.0,0.3392612859097127,33.926128590971274
2017,日本人の配偶者等,風俗犯,17.0,731.0,0.023255813953488372,2.3255813953488373
2017,技能実習,その他の刑法犯,104.0,736.0,0.14130434782608695,14.130434782608695
2017,技能実習,凶悪犯,21.0,736.0,0.028532608695652172,2.8532608695652173
2017,技能実習,知能犯,47.0,736.0,0.06385869565217392,6.385869565217392
2017,技能実習,窃盗犯,509.0,736.0,0.6915760869565217,69.15760869565217
2017,技能実習,粗暴犯,50.0,736.0,0.06793478260869565,6.7934782608695645
2017,技能実習,風俗犯,5.0,736.0,0.006793478260869565,0.6793478260869565
2017,留学,その他の刑法犯,398.0,1403.0,0.28367783321454026,28.367783321454027
2017,留学,凶悪犯,23.0,1403.0,0.01639344262295082,1.639344262295082
2017,留学,知能犯,125.0,1403.0,0.08909479686386315,8.909479686386316
2017,留学,窃盗犯,655.0,1403.0,0.4668567355666429,46.68567355666429
2017,留学,粗暴犯,180.0,1403.0,0.12829650748396293,12.829650748396293
2017,留学,風俗犯,22.0,1403.0,0.015680684248039915,1.5680684248039916
2017,短期滞在,その他の刑法犯,97.0,628.0,0.15445859872611464,15.445859872611464
2017,短期滞在,凶悪犯,18.0,628.0,0.028662420382165606,2.8662420382165608
2017,短期滞在,知能犯,117.0,628.0,0.18630573248407642,18.630573248407643
2017,短期滞在,窃盗犯,309.0,628.0,0.49203821656050956,49.203821656050955
2017,短期滞在,粗暴犯,72.0,628.0,0.11464968152866242,11.464968152866243
2017,短期滞在,風俗犯,15.0,628.0,0.02388535031847134,2.388535031847134
2017,その他,その他の刑法犯,287.0,1522.0,0.1885676741130092,18.856767411300922
2017,その他,凶悪犯,48.0,1522.0,0.03153745072273324,3.1537450722733245
2017,その他,知能犯,131.0,1522.0,0.08607095926412615,8.607095926412615
2017,その他,窃盗犯,661.0,1522.0,0.4342969776609724,43.42969776609724
2017,その他,粗暴犯,342.0,1522.0,0.22470433639947437,22.470433639947437
2017,その他,風俗犯,53.0,1522.0,0.03482260183968462,3.4822601839684624
2018,日本人,その他の刑法犯,28198.0,196029.0,0.1438460635926317,14.384606359263168
2018,日本人,凶悪犯,3927.0,196029.0,0.02003275025633962,2.003275025633962
2018,日本人,知能犯,11565.0,196029.0,0.05899637298562968,5.899637298562968
2018,日本人,窃盗犯,97757.0,196029.0,0.49868641884619114,49.868641884619116
2018,日本人,粗暴犯,49174.0,196029.0,0.2508506394462044,25.08506394462044
2018,日本人,風俗犯,5408.0,196029.0,0.027587754873003485,2.7587754873003485
2018,外国人計,その他の刑法犯,1615.0,10003.0,0.1614515645306408,16.14515645306408
2018,外国人計,凶悪犯,265.0,10003.0,0.026492052384284714,2.6492052384284714
2018,外国人計,知能犯,710.0,10003.0,0.07097870638808358,7.097870638808359
2018,外国人計,窃盗犯,4583.0,10003.0,0.4581625512346296,45.81625512346296
2018,外国人計,粗暴犯,2595.0,10003.0,0.2594221733479956,25.94221733479956
2018,外国人計,風俗犯,235.0,10003.0,0.02349295211436569,2.3492952114365693
2018,来日外国人計,その他の刑法犯,1073.0,5844.0,0.18360711841204655,18.360711841204655
2018,来日外国人計,凶悪犯,171.0,5844.0,0.029260780287474333,2.9260780287474333
2018,来日外国人計,知能犯,463.0,5844.0,0.07922655715263519,7.922655715263518
